,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)"
  0| 00|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0 |X0 | 0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 XX|X 0|0 0,0.38,0.0,0.0,-2.0,-2.0,0.0,-4.880000000000001,4.880000000000001,0.0
 0 |X0X| 0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X0|X0 | XX,-0.48653198888051186,-0.49845887999999994,-1.8926862371680155,-1.3983520860746423,-0.5813805476105547,-6.7232,9.994929397599087,-2.0,-0.2880238335720894
X0X|X00|0X ,-4.078376838733589,-4.786129584331613,0.0,-6.645950017665356,-4.083713560769789,-5.454735963779163,-6.4256431999406916,-4.8912842703730295,1.9984154367497147
0 X|00 |XX ,-1.0740352269024285,0.8700608000000001,-1.07653248,-0.592478405496019,-2.0224218857344125,9.969776854509636,-0.33983660007044414,-0.7671450244571312,3.6
0 X|000|XX ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX |  X|00 ,-2.6728,-3.54224,1.7370560000000002,0.0,0.0,0.0,-3.7972799999999998,-1.0728,5.904000000000001
00X|X0 | XX,-6.284000000000001,-7.508360000000001,-7.508360000000001,-7.508360000000001,-3.9800000000000004,-4.880000000000001,-5.904000000000001,-5.940200000000001,-5.26
   |00X|0XX,3.6,-2.8120320000000003,9.999721240685018,-0.4294468464089693,-0.8972259840000002,-0.41381399056055457,-0.6616152220427252,-0.4742218510929179,-0.34639021527889885
X  | X |00X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0X| X | 0 ,-5.19454169918828,-5.26,-7.242587560342876,-5.4432,-3.6,-4.304,-4.20490694656,-2.0,1.8073128473984175
 X0|0 X|0 X,4.880000000000001,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0
 X |0 0|X X,-2.284,-2.518720625369577,-2.196,-1.2058318793681717,9.997403851570732,-1.5480813461149234,-1.7567796134535123,0.5636160000000001,-0.7225920000000001
0X |0X0|X X,-5.564,-7.3784,-4.880000000000001,-6.660200000000001,-5.564,-7.679360000000001,-5.940200000000001,-4.880000000000001,-5.940200000000001
 0X|00 | XX,-2.0,-2.097534208,-2.47824,-2.1980736,-1.7668503069687809,9.718525023289343,0.0,-3.2199999999999998,-3.75824
X 0|X0 |XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X0| 0 |X X,-2.0,-5.248405663426426,-3.2556301000465586,-3.6,-5.6008770267868035,-3.6,-1.9532144,1.8293905046010932,-1.6524158041257924
 0X|  X|0X0,1.6449863168,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
X0X|0 X|0X0,-4.2207635968,-1.7756480000000001,0.0,-1.7756480000000001,1.66445568,-1.8145600000000002,-3.3051200000000005,0.0,-1.8145600000000002
0X | 0 |XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0X| XX| 00,0.0,0.0,-0.506417514496,-5.904000000000001,0.0,-2.916,9.31280523264,0.0,-1.316
0  |0 X| X ,-4.822240000000001,1.3236160000000001,0.3154,-0.30401094656000005,1.4019264,-0.23056700579839992,9.855884811924145,-0.547219703808,1.4257600000000004
X0 |X 0| X ,-3.6,-3.6,-2.0,-2.0,-2.0,-3.6,0.0,-3.6,-2.0
X0 | XX|00 ,0.0,0.0,0.0,-2.0,0.0,-3.6,0.0,0.0,0.0
0X |X 0|0X ,-3.6,-3.6,-0.470272,-2.0,1.8726181142655876,0.0,-2.0,-1.6366896000000002,0.0
X  |000|XX ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X0| 0 |XX ,-3.6,-3.884832,-2.0,0.684,-3.4551571763200006,1.8987957319297832,-2.8319511040000003,-0.30401094656000005,9.450244186112
X00|00X|0XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X |00 |X X,-6.796228217431765,-0.8753522865983336,-3.0308547815252687,-0.45921322253543406,-0.9370443532489322,9.999999996021414,-0.5058341878628616,4.448111643290344,-0.7151829697394615
 00|XX0|  X,9.81985601490518,-2.1257062971375618,-2.3688000000000002,-1.846445190679757,-0.1668503069687809,-0.1427841964600198,0.684,1.5814080000000001,-1.62
000|XX0|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0 |XXX|0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXX|00X|00 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X0|X  |XX0,-2.0,-1.3770685166678194,-1.9550136832,-2.0,2.0,9.969776854509636,-1.3515084124627186,0.0,-1.0235037760587928
0X0|X00|X X,-6.116323482193756,-5.603691776000001,-5.169476557393756,-5.292310260092004,-6.155701850486525,-4.043293543587513,-1.7445184000000002,1.954964003726295,-6.58980692860928
 X0|X00|X X,-4.880000000000001,-3.9800000000000004,-7.6504,-3.9800000000000004,-5.564,-5.564,-7.4072000000000005,-3.6,-3.9800000000000004
 X0|0XX|0 X,7.9028480000000005,-2.3688000000000002,0.0,-1.35669888,-0.8972259839999999,0.0,-2.3373017600000003,0.0,-1.316
0X0|0XX|0 X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0 | 0X|0 X,-2.862443217816781,-2.401359104,2.0,1.4252591192350623,-1.1276910109687808,-2.0,-0.1668503069687809,9.718525023289343,-0.8782399999999999
0X0| X0| X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X0|X 0|0X ,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,0.0
0 0|X0 |XX ,-1.6999101863598296,9.996754814463415,-1.226976764387669,-1.0176963692702898,-3.6508579970539614,-5.904000000000001,-1.1261996013145354,-0.26320875724799997,3.6
 0 |XX0| X0,1.3273567023300608,-1.7710335462203393,0.0,0.0,-1.7478022265572886,0.0,0.07600000000000001,0.0,0.0
 0X|XX0|0X0,0.7200000000000001,-3.4632,-1.924,0.0,-3.524,0.0,0.0,0.0,0.0
X  |000|X X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X 0| 0 |0X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X  | 0X|X 0,-6.737640000000001,5.151344270370078,-4.880000000000001,-1.6481342013648577,-4.776723726067898,-2.0,-5.0920394542194165,-3.728752087190733,-4.7675404101222405
0XX|00X|0X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0 X| X |00X,-2.0,-2.0,-3.6,8.65782272,-2.383684864,1.12176,-1.6508736000000002,0.0,-2.0
X X| 00|  X,-1.4991955689344127,4.896719172072244,-0.3478699738510208,9.999999723930147,-0.4645435809407761,-0.410659136307505,-2.4411585343488005,-2.087574784,-0.5775053504174589
XX0|0 0| X ,0.0,0.0,-1.62,0.0,0.0,0.0,-2.0,-1.62,4.880000000000001
XX0|0 0| X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00 |0XX| X ,-3.6,-2.0,0.0,-0.7225920000000001,-2.916,0.0,8.65782272,0.0,1.8635200000000003
 X | 00|X X,-3.28592895985056,-1.230829391880702,1.0982866242902365,9.940970418964131,-0.49845887999999994,-0.3689642949414075,-0.8318347882876111,-0.300308224,-0.5162915108700241
0 0|X 0|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|  X| 00,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|0XX| 00,-3.2199999999999998,-2.0,-2.0,-3.2199999999999998,-2.0,0.0,2.0,-1.62,0.0
0XX|0  |0 X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|X00| X ,-0.36801648834969614,-0.6955980068700243,-0.82449750858753,0.0,-1.316,-1.320938301549781,0.0,-0.26320875724799997,9.907766279631453
XX0|X00| X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X0|0X |0X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX |00 |0 X,-0.833628357528781,-0.3550136832,9.855884811924145,-0.1668503069687809,-0.3550136832,4.880000000000001,0.0,-1.144040704,-1.124083192135025
00X|X00|X X,-0.5072827358061636,-2.5633670057984004,-1.449480245575025,-0.4925517326160446,-0.46704068851779523,-0.324586531294419,-0.47377576304639996,9.995943518079269,-2.128178159029453
00X|X00|X0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0 X|0XX| 0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0X|00X|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00 | 0X|XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|0X0|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000| X |X X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0X|X 0| X ,-0.675443160707996,-3.6,-2.0,-3.6,-0.25548160000000003,-2.0,-0.18544,0.0,0.0
X0X| X | 00,-2.0,-2.1980736,-3.6,-1.6,0.0,0.0,7.37856,0.0,-1.6508736000000002
0X0| XX|0 X,-1.3249330292554693,-2.3477604911500496,-1.9093341097983998,9.999319435266157,-1.6983122455750248,-0.31868096180673555,-0.24781372142495445,-3.6,-0.18127910610517278
00X| XX|0  ,-1.7427841964600197,-2.0,-1.7427841964600197,9.855884811924145,-2.0,-1.8215513004600197,-2.8587073571680155,-3.6,-2.0
 X0|X0 |  X,4.070259447647958,-4.556550385569758,-5.472637267046401,-3.6881163393585643,-4.941400202697766,4.047688481018474,9.450244186112,1.9849842597597278,0.0
0  | 0X|XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 00|X X|0XX,8.65782272,0.0,0.0,0.0,0.0,-3.2199999999999998,0.0,-1.62,-2.994767104
X0X| X0|   ,-3.68744864,-3.6560272000000005,-3.9800000000000004,-2.0,-5.26,-2.0,-2.0,-2.0,-2.3682048000000004
X  |0X |00X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0 |0XX| 0 ,-2.0,-2.0,0.0,0.0,0.0,-3.5907584000000003,-2.0,-1.988448,0.04864
0 X|X0X| 0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X00|  X|  X,-4.366683209845003,-5.144184296960001,-3.2918892750921724,-1.9512,7.853625263477516,-3.47004,-3.6,-3.08544,-4.544683225257182
X 0| 0 |X X,-7.449047584375652,-7.279207424,-6.27065766606906,-1.3524950035362708,-9.555641373164802,-5.544460342131792,-6.649649307766008,-6.251642553488638,-8.442248988208721
0 0| X |0XX,-2.0,3.6,0.0,0.0,-1.316,-2.0,0.0,0.0,0.0
X0X|0X | 0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0X|0 X|X 0,-5.904000000000001,-3.6,-2.0,-2.0,-0.4,-2.0,-2.0,-2.0,-2.0
  X|X0 |0X0,9.926213023705163,0.300308224,-1.8651997097983997,-1.8651997097983997,0.0,0.28038528,-0.8782399999999999,-2.47824,-0.5483010775219425
X0X|0X0|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0X|0 X|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00X|0X |X0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|X X|00 ,-4.880000000000001,-3.6,-2.0,-1.62,4.880000000000001,0.0,-1.62,0.0,2.0
X X|00 | X ,-4.0371981593242365,2.853044197808752,-3.301783480600547,-3.728216263661394,-3.7647390168737536,5.904000000000001,-0.48850616319999984,-3.998937020795306,4.207469222732775
0  |0XX|X0 ,-2.0,-0.6727999999999998,0.07600000000000001,-2.0,0.0,0.0,-2.0,-1.98556,-2.0
0X0| 0X|X X,-2.0,-3.9797591463859563,-5.563458079368402,-6.7232,-7.815343736277987,-7.759248248758859,-7.751674444202246,-1.9987323493997717,-6.75127261270704
X 0|X00|X X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X00|0  |XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0X|000|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0XX| 0X|0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|0 0|0XX,-2.0,-2.0,-4.5,-3.2199999999999998,2.0,0.0,-1.62,-1.62,-1.62
X 0|  0| XX,-2.0,-4.608,-2.0,-0.4782399999999998,-2.136766340847376,-2.0,-1.6,-2.0,-4.564964011902504
X0X|00 |XX0,-0.269318989175937,-0.9041666955490996,-0.7221783400448958,-0.18088788276280982,-1.4637633377194281,9.998338465005268,-2.3402302507237005,-0.35075241229123477,-0.5535398716099396
X0 | 00|X X,-2.6206462889984,-4.196,-7.37856,9.774820018631475,0.0,-2.483299584,-1.5065149952000003,5.904000000000001,-2.3004996119750247
X00| 0 |XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0 X| XX| 0 ,-4.880000000000001,-3.6,-3.9800000000000004,-0.5264481261145351,-3.4299849599999996,-4.573972928,-5.394675703808,-6.199215518361761,-5.904000000000001
 XX|000| X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 XX| 0 | X0,9.999319435266157,-1.4463975396663544,0.0,-3.1622399999999997,0.0,0.11516800000000038,-2.0,-2.228078610991523,-0.6116737271283773
0 X|0XX|0  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X  |0 0|XX ,-1.721667960012145,0.19440000000000013,0.0,-2.348551407616,9.884707849539316,-2.018767104,-1.8305670057983998,-0.6212430764600199,0.0
X00|0  | XX,-4.880000000000001,-3.6,-2.0,-3.6,-2.0,-3.6,-2.0,-2.0,0.0
 0X|  X|00X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0| 0 |0  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0 | 00|XX ,-1.0240869689272323,-0.4859056005591539,-2.0,9.999455548212925,-0.35008824702592134,-1.7124036115706616,-1.0075210797107785,-1.1029387521113956,-0.7350136832
XXX| 00| 0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X X|X0X|00 ,-2.916,5.904000000000001,0.0,-1.316,0.0,-3.2110399999999997,-0.8782399999999999,-0.8782399999999999,3.6
 0 |0X |XX ,-3.6,-5.904000000000001,-0.5350895133687805,-3.9800000000000004,-3.6,-3.6,-3.6,-3.95636096,-3.4843852799999997
XX0|0X0|X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X 0|XXX| 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0 X| 0 |X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0X|0X |0XX,8.926258176000001,0.0,0.0,-1.98277805056,-1.316,-2.0,-2.322592,0.0,0.0
X0X|X0X|0  ,-1.4043724082044615,-0.6582684185113507,-0.5805599595064199,-0.9331590057983998,-0.7498263034663453,-2.0,-0.7666675913027549,9.990096479685716,-1.1808
  X|X0X|00 ,-3.571208757248,9.907766279631453,-1.581978011508744,-0.5982224404480001,-3.6,-3.2199999999999998,-2.0944056832,-2.0,4.880000000000001
X 0|  X|0X0,0.0,0.0,0.0,0.1368,5.904000000000001,0.0,-1.0728,-1.62,0.0
X 0| 0X|0X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0  |X0X|0X ,-0.41527048645401626,5.3379772522480335,2.0,-0.26320875724799997,0.0,-0.13422735716801562,0.0,0.0,9.855884811924145
0X | 0X|X0X,-3.9538865988403202,-6.793471766102408,-1.9994807703141464,-5.904000000000001,-6.585829166964567,-8.653264883307385,-5.394981938606244,-2.0,-5.366636094900796
 0 |X0 |0XX,5.559399560837544,-1.5290582297600002,3.6,-2.139497669327961,-2.3047368054738686,2.3050056088016313,-5.040291856894785,-1.6916030247769451,-1.956991296163897
  0| 0X|X X,-3.486555858272256,4.478050603546469,-2.891683943976952,-3.2043740220981247,-4.2068017453985735,-4.3162080458821555,-3.723916824845574,3.260672960242516,-1.5100359120664206
X X|0X |0X0,-3.900308224,-1.66445568,-3.78544,-7.1756736,-5.12624,-3.6,-3.78544,-2.0,-5.1962465792
 X0|00 | XX,-1.02928454656,-2.1980736,-1.706771640958976,-1.7276623618867202,-1.55125888,0.0,9.907766279631453,-0.9658007572479999,-1.706771640958976
 0X|X X|0X0,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
 X0|X0 |X 0,9.980657186886166,-0.5980736000000001,-0.3558038736219769,-0.8535305372261184,-1.2672980875158601,2.0,-0.9518873951069466,-2.0150136832000003,-0.4406825692797534
0X0|X0 |X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X |X0 |X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0X|0 0|XX ,-2.0,-2.0,-2.916,-2.47824,6.7232,0.0,0.0,-3.6,0.0
X X|0 0|X  ,-1.753480245575025,-0.3527999999999998,-1.690059064216781,-1.5455683929200397,9.774820018631475,-0.2762644420350445,-1.1655589519838734,-1.22,-1.6
 0 |0XX|X  ,5.831979019951346,-3.0132551410688,2.1701964451839997,-1.5306884480000003,0.0,-1.5306962221757108,-2.5136668136448,-1.4744000000000002,-1.6
 0X|0XX|X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X |X X| 00,-2.0,-2.0,-2.0,-2.0,4.880000000000001,-1.316,0.0,0.0,0.0
0 X|0  |XX0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X |00X| X0,9.884707849539316,0.0,5.572641099245175,-2.09845888,-2.0,-0.6003643885875302,4.5965982949644655,0.0,-2.116400872298506
0 X|00 | XX,-2.0,-3.6,-2.0,-3.2683192832,0.0,9.31280523264,5.904000000000001,0.0,-2.0
X0 |X 0| X0,-2.612,-1.0728,6.7232,0.0,0.0,0.0,0.0,0.0,-1.62
X00|X 0| X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X | 0X|X0 ,-0.5980736000000001,0.0,0.6740075612972036,0.8762266409363046,-2.0,-1.3006655999999999,-1.5862067712,-2.303993088,8.926258176000001
 0X|X0 |0XX,-4.880000000000001,-2.0,-6.184385280000001,-2.0,-2.0,-1.4757120000000001,-2.0,-2.0,-2.0
0XX|0 X| X0,-3.2358039069687807,-2.729480245575025,-2.7653997437419524,-3.2199999999999998,0.0,-3.2199999999999998,9.81985601490518,-2.0,-3.2199999999999998
00X| X0|X0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000| X0| XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|X0X| 0 ,-3.6200087572479998,-2.06246982656,-3.6,-3.5172536832,-2.0,-2.0,9.450244186112,-1.827219703808,-3.6
XX0|X 0| 0X,-2.0,-2.0,-2.0,-3.6,-2.0,0.0,0.0,0.0,0.0
0 X| XX| 00,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
 00|X  |XX0,7.37856,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
000|X  |XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X |XX0|0 X,-6.2578865988403205,-3.824352,-5.904000000000001,-5.065440000000001,-2.0,-3.9391978106880003,-3.6,-1.91203906977792,-2.0
0X0|XX0|0XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 XX|00 |X0 ,8.8370175374191,-3.92086146816,-2.768320054898371,-0.6247725136591442,-2.0702657460015694,2.0,-3.25332448,-3.084734400557056,-4.880000000000001
X00|  X|XX0,-2.0,-3.6,-5.1354816,-1.8282013081600001,-2.0,-3.8554816,-2.0,-2.0,-2.0
 00| 0X|X X,5.904000000000001,-0.18356288371097593,-1.0480830172397568,-2.0,0.0,-1.2770071040000002,-1.1213591040000002,9.718525023289343,-1.4563136
 00| 0X|X0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0 |X0X|X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0X| X0|0XX,-1.66445568,-2.0,-3.6,-2.0,-2.0,-3.824352,-3.676,-3.8803852800000005,-2.0
X00|0X | X ,-4.880000000000001,-3.6,-3.6,-4.776032,-2.0,-1.4527999999999999,-2.0,-2.0,0.0
0XX|00 |XX ,-2.3476056907133622,-1.714019525496019,-1.3835666490968515,-1.80445360463872,-2.9033465472426583,9.993661746998859,-0.1023520860746423,-0.5980736000000001,7.37856
0X |  X|00X,-2.863080704,-3.055392,0.0,8.3222784,2.6031592960000003,0.0,-0.8782399999999999,0.0,-2.3138071040000003
  0|0XX|XX0,-3.6,-1.731564544,-3.8803852800000005,-2.0,-3.6,-2.0,-5.43330548736,-2.0,-5.4364931584
0X |0X | X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X |0 0| X ,1.12176,-3.6,0.0,-2.35653248,8.65782272,0.0,0.0,-0.5980736000000001,-2.0
0XX|000| X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   |00X|X0X,-3.6,9.940970418964131,2.43774905344,-1.5139998168568352,-1.4801881167142672,0.0,-1.5092873943219425,-1.9550136832,-1.775392
0X0|00X|0XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X00|0X0| XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX |0X0| 0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0X|XX0| 0X,-3.6,-4.880000000000001,-2.0,-3.6,-2.0,-2.0,0.0,0.0,0.0
0X |XX | 00,-2.0,-4.880000000000001,-0.6727999999999998,-2.0,-3.5278,1.2312,0.0,-3.6,0.0
  0|XX0| 0X,1.6449863168,0.0,0.0,-4.880000000000001,-2.0,-3.6,0.0,0.0,-3.6
0X0|0  | XX,-2.0,-3.6,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6
00 |XX |0X ,-1.7835628837109758,-2.0,9.718525023289343,-1.62,0.0,0.38,-1.479562883710976,-2.0,0.300308224
0X0|0X | XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X0|X 0|X X,-5.0168,-5.51177319768064,-2.0,-3.7367999999999997,-3.6,-5.1354816,-3.9473582485504,-1.8900488372224,-5.17488
0X0| X0|X X,-2.0,-2.0,-9.33131648,-3.6,-2.0,-3.9473582485504,-3.8554816,-1.91203906977792,-3.8554816
 00|XX0|X X,4.880000000000001,0.0,-2.6728,0.0,-2.0,0.0,0.0,0.0,-2.0
0XX|0  |XX0,-1.2770071040000002,-1.3006655999999999,-1.316,-2.3123980800000004,9.31280523264,-2.0,-2.17424,-2.17424,-1.316
0XX|00 |XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0X| 0 |00X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X 0|X0 |0  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0 X|  0|X0X,-2.0,-1.4527999999999999,-1.87004,-3.6,1.8963248655083715,0.0,-1.87004,-2.0,-2.0
0X0|0XX|X0 ,-2.0,-2.0,-2.0,-2.0,-2.0,-3.3196147199999997,-4.375306495999999,-3.3196147199999997,1.4757120000000001
XX |00X| 0 ,-3.9649373003597583,-2.849269979427471,7.31876995616488,-2.209433708328673,-3.677632505326616,-2.6849373003597585,0.0,-1.1468759280640002,-1.4145599999999998
00X|00 |XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   |00X|XX0,9.998936617603372,1.277408,3.9130179249183965,-0.5058623351449277,-0.6696307486424394,-1.3683945943731326,-0.2919946998265064,-1.658851525496019,-0.7257933020074079
0  |00X|XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X X|00 |XX0,-1.5452188923324008,-1.1808,-2.0720173957430648,-1.8194672878387201,-1.9040109465600001,9.855884811924145,-3.0073818857344126,-0.699810233286001,-1.8322473495750249
00X|00X|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   |00 |XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00 | X0|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X0| X0|0 X,-2.0,-3.6,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0
 0X|X 0|X0X,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-4.880000000000001
 X0|00 |XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0X|  X|0 0,-2.0,-3.892,-2.0,0.0,0.0,-2.0,0.0,8.3222784,-0.7537807872000003
0XX|00 | XX,-2.0,-2.0,-2.916,-4.6728,-3.2199999999999998,4.880000000000001,2.0,-2.0,-2.0
0 0|0XX|X  ,-2.0,3.6,0.0,0.0,0.0,-4.78224,0.0,0.28038528,0.22435200000000002
 00|X0X|  X,8.926258176000001,-2.87633536,-1.81926982656,-1.79445888,-1.316,-1.62,2.0,0.0,-1.62
0XX|X 0|X 0,-2.5806656,-1.20105088,-0.45086125352878087,-0.317043129286001,9.940970418964131,-1.1552477743500495,-0.4569191917875302,0.0,-0.9269006033300441
 0 |XX0|XX0,-3.6,-2.8608320000000003,8.926258176000001,-1.580832,-1.62,-1.9550136832,-1.580832,-1.0728,0.0
0X0|X X|0X ,-3.6,-4.196,-2.177225984,-2.09845888,8.3222784,-1.62,-1.4592995839999998,0.0,-2.0
000|0XX|X X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X X|0XX|0 0,-3.6,-0.4,-2.1980736,-2.0,-2.0,-2.322592,-2.0,7.37856,0.0
 XX| 0X| 0 ,2.6010977243822255,-2.0,-2.0,-2.0,-4.315346885668854,-3.196674674941509,-3.5240000000000005,-2.7892689437345384,-2.0
0XX| 0X| 0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00X| 0X|X X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 XX|X0 |  0,9.969776854509636,-0.4522745792575128,-1.1092933038079997,-1.327272234083549,-1.6876161964600198,-1.9470656000000002,3.7739902884531356,2.5423943168000003,-1.1801818857344126
 XX|X  |00 ,2.43774905344,-0.2707408807649377,-0.6870460963174523,-0.6079033865346622,-1.98,0.0,-1.0218869916467201,-1.506595931083331,9.987620599607146
 XX|X0X|00 ,-3.6,-3.2199999999999998,-3.2199999999999998,-3.6,-3.2199999999999998,-2.0,0.0,-3.2199999999999998,2.0
X00|0 X| X ,-4.817718269952,-1.974008,-1.7340362103501503,-1.937718269952,0.0,-1.8941416255447043,1.5584859300642213,-2.0,0.1368
XX |00X|X0 ,-2.0,-2.0,-1.8900488372224,-3.78544,-3.9473582485504,-7.41112544256,-5.33986688,-6.1594816,-2.0
 0X|X 0|0 X,0.4339545285663968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0XX|0 X|0  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X 0|00X|X X,-7.973311538606244,-4.880000000000001,-5.423583090688,-10.322707078500805,-8.874140963589626,-6.9694400000000005,-6.606145497122814,-1.9939553709019269,-7.678755297301498
X X|X 0|0 0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0
